Genome ID,Domain,Phylum,Class,Order,Family,Genus,Species
TOBG_SAT-1328,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_ARS-18,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cytophagaceae,Leeuwenhoekiella,null
TOBG_ARS-19,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,null
TOBG_SAT-1509,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,null,null
TOBG_SAT-131,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_ARS-14,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Halobacteriovoraceae,null,null
TOBG_ARS-15,Bacteria,Planctomycetes,OM190,null,null,null,null
TOBG_ARS-17,Bacteria,Acidobacteria,null,null,novelFamily_A,null,null
TOBG_ARS-10,Archaea,Pacearchaeota,null,null,null,null,null
TOBG_ARS-13,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,null,null
TOBG_MED-868,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_C,null,null,null
TOBG_MED-869,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_MED-861,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,null,null
TOBG_MED-862,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_C,null,null
TOBG_MED-863,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_MED-865,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_MED-866,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_MED-867,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_C,null
TOBG_SAT-115,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hirschia,null
TOBG_SAT-113,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,null
TOBG_EAC-670,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Dinoroseobacter,null
TOBG_SAT-111,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null
TOBG_SAT-1613,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_D,null
TOBG_SAT-1611,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,null
TOBG_SAT-1610,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_C,null
TOBG_SAT-1614,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,null
TOBG_NAT-422,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SP-4388,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SP-4380,Bacteria,Acidobacteria,Solibacteres,Solibacterales,null,null,null
TOBG_SP-4387,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,novelGenus_B,null
TOBG_IN-39,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE6,null
TOBG_IN-32,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,null
TOBG_IN-31,Archaea,Euryarcheoata,null,null,novelFamily_H,null,null
TOBG_IN-36,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,idiomarina,null
TOBG_IN-37,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_IN-34,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_IN-35,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_EAC-40,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_EAC-41,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,null
TOBG_EAC-42,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,null,null,null
TOBG_EAC-43,Bacteria,Planctomycetes,Phycisphaerae,SM1A02,null,null,null
TOBG_EAC-45,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cytophagaceae,Leeuwenhoekiella,null
TOBG_EAC-46,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_A,novelSpecies_B
TOBG_EAC-47,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_EAC-48,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,null
TOBG_EAC-49,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas,null
TOBG_RS-822,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,null,null,null,null
TOBG_SAT-137,Archaea,Thaumarchaeota,null,null,null,null,null
TOBG_MED-684,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_MED-685,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_MED-687,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_MED-680,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_MED-682,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marinovum,null
TOBG_MED-683,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE6,null
TOBG_NP-1391,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NP-1395,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_D,null
TOBG_SP-69,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_SP-68,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,null,null,null
TOBG_SP-64,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,null
TOBG_SP-67,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_SP-60,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,null
TOBG_SP-63,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_SP-62,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Croceibacter,atlanticus
TOBG_EAC-2021,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_SAT-73,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,null,null,null
TOBG_SAT-71,Archaea,Thaumarchaeota,null,null,null,null,null
TOBG_SAT-76,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SAT-77,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SAT-74,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,null
TOBG_SAT-75,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,null,null
TOBG_RS-440,Archaea,Euryarcheoata,null,null,novelFamily_D,null,null
TOBG_SP-75,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Aequorivita,null
TOBG_SAT-1553,Archaea,Euryarcheoata,null,null,novelFamily_G,null,null
TOBG_NAT-149,Bacteria,Planctomycetes,Phycisphaerae,novelOrder_D,novelFamily_A,null,null
TOBG_RS-443,Archaea,Euryarcheoata,null,null,novelFamily_H,null,null
TOBG_NAT-140,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NAT-141,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,null,Micavibrio,null
TOBG_NAT-142,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,null,Roseibacillus,null
TOBG_NAT-143,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_D,null
TOBG_NAT-145,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,null
TOBG_NAT-146,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE7,null
TOBG_RS-447,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_MED-784,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_MED-1233,Bacteria,Planctomycetes,Phycisphaerae,Urania1B19,null,null,null
TOBG_NP-155,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,null,null,null
TOBG_NP-156,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,null
TOBG_NP-74,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,null,null,null
TOBG_NP-150,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,Gemmatimonadales,null,null,null
TOBG_NAT-138,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,novelFamily_A,null,null
TOBG_EAC-642,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,novel_genusE4,null
TOBG_EAC-640,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,Gemmatimonadales,null,null,null
TOBG_EAC-647,Bacteria,Verrucomicrobia,Opitutae,novelOrder_B,null,null,null
TOBG_EAC-646,Bacteria,Verrucomicrobia,Verrucomicrobiae,novelOrder_A,novelFamily_A,null,null
TOBG_EAC-645,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,null
TOBG_NP-38,Bacteria,Verrucomicrobia,Verrucomicrobiae,novelOrder_A,novelFamily_A,null,null
TOBG_NP-37,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,null,null,null
TOBG_EAC-649,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NP-34,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,null
TOBG_NP-32,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,null,null
TOBG_NP-30,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,gelatinovorus
TOBG_NP-942,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_NP-943,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,null,null,null
TOBG_SP-139,Archaea,Thaumarchaeota,null,null,null,null,null
TOBG_NP-944,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,nove_genusE8,null
TOBG_SP-135,Bacteria,Planctomycetes,Phycisphaerae,Urania1B19,null,null,null
TOBG_NP-948,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NP-949,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SP-130,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia,null
TOBG_SP-132,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,novel_genusE9,null
TOBG_SP-133,Bacteria,proteobacteria,Gammaproteobacteria,Pseudomonadales,pseudomonadaceae,Pseudomonas,balearica
TOBG_EAC-707,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,null
TOBG_EAC-704,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_EAC-705,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SP-6,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_EAC-703,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_C,null,null,null
TOBG_SP-5,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,null,null
TOBG_ARS-1168,Bacteria,Chloroflexi,Dehalococcoidia,Dehalococcoidales,novelFamily_A,null,null
TOBG_MED-1046,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_MED-1047,Archaea,Euryarcheoata,null,null,novelFamily_C,null,null
TOBG_EAC-708,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_EAC-709,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,null
TOBG_NAT-71,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,null
TOBG_NAT-73,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_NAT-72,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,null,null
TOBG_NAT-75,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,null
TOBG_NAT-74,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-77,Bacteria,Saccharibacteria,null,null,null,null,null
TOBG_NAT-79,Bacteria,Poribacteria,null,null,null,null,null
TOBG_IN-924,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_D,null
TOBG_IN-921,Bacteria,Verrucomicrobia,Opitutae,novelOrder_B,null,null,null
TOBG_CPC-320,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marinovum,null
TOBG_NAT-634,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_D,null
TOBG_RS-358,Archaea,Euryarcheoata,null,null,null,null,null
TOBG_RS-359,Bacteria,Verrucomicrobia,Opitutae,novelOrder_C,null,null,null
TOBG_NAT-630,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_RS-354,Archaea,Euryarcheoata,null,null,novelFamily_H,null,null
TOBG_RS-355,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,seropedicae
TOBG_RS-356,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_RS-357,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_RS-350,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_RS-351,Archaea,Thaumarchaeota,null,null,null,Nitropelagicus,null
TOBG_RS-352,Archaea,Euryarcheoata,null,null,null,null,null
TOBG_RS-353,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SP-220,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_SP-221,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,novel_genusE2,null
TOBG_NAT-99,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_B,null,null
TOBG_NAT-98,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SP-224,Bacteria,Chloroflexi,novelClass_E,novelOrder_C,null,null,null
TOBG_SP-226,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,novelFamily_A,null,null
TOBG_NAT-93,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,null,null,null
TOBG_NAT-92,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Mesonia,null
TOBG_NAT-90,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_C,null
TOBG_NAT-97,Bacteria,CandidatePhylaRadiation,null,null,null,null,null
TOBG_NAT-96,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_NAT-95,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_NAT-94,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,null,null,null
TOBG_SP-3038,Archaea,Euryarcheoata,null,null,novelFamily_L,null,null
TOBG_SP-3035,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_G,null
TOBG_SP-3034,Bacteria,Cyanobacteria,null,Prochlorales,Prochlorococcaceae,Prochlorococcus,null
TOBG_SP-3036,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_B,null,null,null
TOBG_SP-3031,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Henriciella,null
TOBG_SAT-1331,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,null,null
TOBG_SAT-1332,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marinovum,null
TOBG_SAT-1333,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_E,null
TOBG_SAT-1339,Bacteria,Acidobacteria,null,null,novelFamily_A,null,null
TOBG_RS-510,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_SAT-2727,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_B,null,null,null
TOBG_ARS-23,Archaea,Pacearchaeota,null,null,null,null,null
TOBG_ARS-22,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Ponticaulis,null
TOBG_NAT-60,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,novel_genusE9,null
TOBG_ARS-27,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_ARS-26,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null
TOBG_ARS-29,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,null,null
TOBG_ARS-28,Bacteria,Poribacteria,null,null,null,null,null
TOBG_SAT-1517,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_MED-879,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE7,null
TOBG_MED-878,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE7,null
TOBG_SAT-145,Archaea,Euryarcheoata,null,null,novelFamily_D,null,null
TOBG_MED-872,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,null
TOBG_MED-871,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_MED-870,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_MED-876,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_MED-875,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_MED-874,Archaea,Euryarcheoata,null,null,null,null,null
TOBG_CPC-1399,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,novel_genusE4,null
TOBG_CPC-1397,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,null
TOBG_SAT-1607,Bacteria,SBR1093,null,null,null,null,null
TOBG_SAT-1608,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_SAT-1609,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_IN-29,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,spongiibacter,marinus
TOBG_IN-21,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,null
TOBG_IN-23,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_A,novelSpecies_A
TOBG_IN-22,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,null
TOBG_IN-25,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,null
TOBG_IN-24,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,null
TOBG_IN-27,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Maricaulis,null
TOBG_EAC-75,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,null,Micavibrio,null
TOBG_EAC-74,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,null
TOBG_EAC-77,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Parvibaculum,null
TOBG_EAC-76,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Maritimibacter,null
TOBG_EAC-70,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Croceibacter,atlanticus
TOBG_EAC-79,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_A,null
TOBG_EAC-78,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SAT-141,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_SP-352,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SP-215,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_C,null
TOBG_CPC-11,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,null
TOBG_CPC-12,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Haliea,salexigens
TOBG_CPC-13,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,null
TOBG_CPC-14,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,null,null
TOBG_CPC-17,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,null,null
TOBG_CPC-19,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,null,null
TOBG_MED-696,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,null,null
TOBG_MED-695,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_D,null
TOBG_MED-694,Bacteria,Proteobacteria,Alphaproteobacteria,Magnetococcales,null,null,null
TOBG_MED-693,Bacteria,Cyanobacteria,null,Prochlorales,Prochlorococcaceae,Prochlorococcus,null
TOBG_MED-692,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_MED-690,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SP-150,Bacteria,Verrucomicrobia,Opitutae,novelOrder_A,null,null,null
TOBG_MED-698,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NP-1124,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_D,null
TOBG_SP-51,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_SP-52,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,null,Roseibacillus,null
TOBG_SP-54,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SP-56,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,null,null
TOBG_SP-57,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,null
TOBG_SP-58,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,null
TOBG_SAT-142,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_D,null
TOBG_EAC-2011,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_SP-190,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_E,null
TOBG_NAT-158,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas,null
TOBG_ARS-90,Bacteria,Planctomycetes,OM190,null,null,null,null
TOBG_NAT-153,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,null,null
TOBG_NAT-152,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Pseudozobellia,null
TOBG_NAT-151,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,null,null
TOBG_NAT-150,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_NAT-157,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,null
TOBG_NAT-156,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_NAT-155,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_E,null
TOBG_NAT-154,Archaea,Euryarcheoata,null,null,novelFamily_C,null,null
TOBG_NAT-392,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_ARS-1224,Bacteria,Planctomycetes,Phycisphaerae,null,null,null,null
TOBG_SAT-202,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE7,null
TOBG_MED-1229,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,null,null
TOBG_SAT-200,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SAT-201,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_SAT-206,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SAT-205,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_MED-1222,Bacteria,CandidatePhylaRadiation,null,null,null,null,null
TOBG_MED-1223,Archaea,Euryarcheoata,null,null,novelFamily_G,null,null
TOBG_MED-1227,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marinovum,null
TOBG_NP-1344,Archaea,Euryarcheoata,null,null,novelFamily_G,null,null
TOBG_EAC-678,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null
TOBG_SAT-119,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,novel_genusE4,null
TOBG_EAC-676,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SAT-117,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
